Monitor	Latitude	Longitude	fourthmaxOzone	meanOzone	maxOzone	avgTemp	mean4MaxTemp	meanMaxTemp	nmonitors	TotPop	PctUrban	PctInUAs	PctInUCs	PctRural	PctWhite	PctBlack	PctHisp	PctHighSchool	MedianHHInc	PctPoor	PctFemale	TotHUs	PctUrbanHUs	PctRuralHUs	PctOccupied	PctMovedIn5	MedianHValue	PopPerSQM	Year	Month
"06101-0003"	39.138773	-121.618549	0.031	0.0297613260869565	0.079	73.4781177596716	76.4347826086957	88.2767287994021	23	107481	0.886128711121035	0.886128711121035	0.0	0.113871288878965	0.673374829039551	0.026125547771234	0.199551548645807	0.249239234008545	34274.0	0.179466512417383	0.504833412417078	39045	0.887053399923166	0.112946600076834	0.944986553976181	0.524893622787761	103375.0	275.959320809832	2004.0	"6, 7, 8"
"06101-0004"	39.205572	-121.820362	0.038	0.0473578586956522	0.082	73.525273722337	76.1739130434783	88.1618894799314	23	3191	0.789407709182075	0.789407709182075	0.0	0.210592290817925	0.833907865872767	0.00156690692572861	0.126292698213726	0.266844919786096	42903.0	0.123695033217336	0.499843309307427	1077	0.763231197771588	0.236768802228412	0.953574744661096	0.325219084712756	110700.0	80.5477276314041	2004.0	"6, 7, 8"
"06103-0005"	40.17583	-122.23694	0.03	0.0323010217391304	0.076	74.575124362045	75.25	87.3513018200202	8	29816	0.631238261336195	0.0	0.631238261336195	0.368761738663805	0.86517306144352	0.00412530185135498	0.130332707271264	0.297339029286119	30238.5	0.164070790401534	0.511101422055272	12486	0.640317155213839	0.359682844786161	0.914624379304821	0.495971978984238	91600.0	40.4190757658242	2004.0	"6, 7, 8"
"06107-0006"	36.567178	-118.778995	0.055	0.0630796593406593	0.098	76.3280652008681	79.2608695652174	89.2308902073952	23	64	0.0	0.0	0.0	1.0	0.890625	0.0	0.09375	0.134615384615385	46500.0	0.0	0.453125	152	0.0	1.0	0.203947368421053	0.709677419354839	0.0	0.0841565161287789	2004.0	"6, 7, 8"
"06107-0008"	36.429167	-118.7625	0.063	0.0685902048192771	0.098	77.6990156752556	80.1739130434783	90.068599586553	23	2303	0.0	0.0	0.0	1.0	0.91098567086409	0.00217108119843682	0.0508033000434216	0.240654205607477	44432.0	0.0959617889709075	0.517585757707338	1357	0.0	1.0	0.745762711864407	0.434782608695652	168300.0	16.3970486830517	2004.0	"6, 7, 8"
"06107-0009"	36.48947	-118.82915	0.055	0.0679802588235294	0.103	77.2234729258107	79.6363636363636	89.4981011487876	22	4606	0.0	0.0	0.0	1.0	0.91098567086409	0.00217108119843682	0.0508033000434216	0.240654205607477	44432.0	0.0959617889709075	0.517585757707338	2714	0.0	1.0	0.745762711864407	0.434782608695652	168300.0	16.3970486830517	2004.0	"6, 7, 8"
"06107-2002"	36.332179	-119.291228	0.05	0.0393683695652174	0.096	77.1099285524642	79.5416666666667	89.6431869226206	24	169952	0.92756189983054	0.901101487478818	0.0264604123517228	0.0724381001694596	0.701692242515534	0.0165929203539823	0.367627330069667	0.233509392001906	36419.0	0.170591128277715	0.518617021276596	59795	0.93559662179112	0.0644033782088803	0.945982105527218	0.528436312207195	100816.666666667	616.603222808796	2004.0	"6, 7, 8"
"06109-0005"	37.981582	-120.379611	0.042	0.0483061195652174	0.082	72.083797864213	75.6071428571429	86.7869297643413	28	27587	0.602530177257404	0.0	0.602530177257404	0.397469822742596	0.926052126001377	0.00453111973030775	0.0615144814586581	0.297193681950621	36886.0	0.122923343279184	0.523507449160837	12953	0.607967266270362	0.392032733729638	0.898093105844206	0.481733000945586	180000.0	179.807384227088	2004.0	"6, 7, 8"
"06111-0007"	34.210154	-118.870496	0.037	0.0342969782608696	0.08	71.4483155687463	72.9756097560976	82.5703168822495	41	165249	0.968108732881893	0.968108732881893	0.0	0.0318912671181066	0.8304558575241	0.0122421315711442	0.155825451288661	0.154639746561868	79418.0	0.0508582287917581	0.506708058747708	58260	0.967936834878133	0.0320631651218675	0.975386199794027	0.476172878611903	339680.0	1017.25157894612	2004.0	"6, 7, 8"
"06111-0009"	34.404268	-118.809946	0.046	0.0362634565217391	0.082	71.4483155687463	72.9756097560976	82.5703168822495	41	17343	0.777201176267082	0.0	0.777201176267082	0.222798823732918	0.52205500778412	8.07242114974341E-4	0.668281150896615	0.236955628594906	43415.0	0.142940354147251	0.491610448019374	4922	0.76757415684681	0.23242584315319	0.96627387240959	0.497476871320437	171550.0	140.638887444018	2004.0	"6, 7, 8"
"06111-1004"	34.448048	-119.231321	0.047	0.0398069891304348	0.092	69.029498976187	70.85	79.2730064813244	40	27848	0.870547256535478	0.870547256535478	0.0	0.129452743464522	0.872450445274346	0.00538638322321172	0.164966963516231	0.224619492656876	55011.0	0.0826271186440678	0.523879632289572	10878	0.859533002390145	0.140466997609855	0.94714101856959	0.445016014752985	251750.0	51.8099755028041	2004.0	"6, 7, 8"
"06111-2002"	34.276362	-118.683757	0.042	0.0374293452380952	0.095	71.4483155687463	72.9756097560976	82.5703168822495	41	222023	0.990073100534629	0.990073100534629	0.0	0.0099268994653707	0.752755345166942	0.0225607256905816	0.192993518689505	0.221525119740522	64817.8	0.0749865998019496	0.504181999162249	76873	0.988370429149376	0.0116295708506238	0.976792892172805	0.496344338052178	249060.0	1592.64150058169	2004.0	"6, 7, 8"
"06111-2003"	34.2804	-119.313611	0.031	0.0294218369565217	0.065	69.029498976187	70.85	79.2730064813244	40	79699	0.974366052271672	0.974366052271672	0.0	0.0256339477283278	0.77896836848643	0.0143791013689005	0.249451059611789	0.202249058276091	48798.5	0.10571388279938	0.501775430055584	32425	0.978103315343099	0.0218966846569005	0.957378565921357	0.552169571239893	241050.0	584.664074611311	2004.0	"6, 7, 8"
"06111-3001"	34.252378	-119.143176	0.029	0.0264455108695652	0.065	69.4801858116035	71.0975609756098	79.8790201090333	41	274777	0.996302456173552	0.996302456173552	0.0	0.00369754382644836	0.563249471389527	0.025777266656234	0.494823074711493	0.197757347144226	53887.0	0.122369662983732	0.497800034209559	82777	0.996399966174179	0.00360003382582118	0.978303151841695	0.504229387140193	225080.0	2546.63007908834	2004.0	"6, 7, 8"
"06113-0004"	38.53445	-121.7734	0.033	0.0247899673913043	0.075	73.4250148087989	76.68	88.0573961511587	25	68218	0.970081210237767	0.970081210237767	0.0	0.0299187897622328	0.691005306517341	0.0223987803805447	0.102978685977308	0.0797905204625026	83272.0	0.238027162258756	0.525477146794101	25719	0.973521521054473	0.0264784789455267	0.970488743730316	0.684455128205128	345300.0	447.552164945473	2004.0	"6, 7, 8"
"06113-1003"	38.66121	-121.73269	0.033	0.0253165760869565	0.073	72.8579711046143	76.0769230769231	87.4966601787897	26	53485	0.918612695148172	0.0	0.918612695148172	0.0813873048518276	0.670804898569692	0.0118724876133495	0.383397214172198	0.24845060153117	45118.0	0.118048947588779	0.503505655791343	18593	0.919754746409939	0.0802452535900608	0.975797343086108	0.53761781403296	155200.0	207.98343819206	2004.0	"6, 7, 8"
"08001-3001"	39.838119	-104.94984	0.007	0.0227033260869565	0.07	65.3449695697974	56.0	76.8348006943875	17	307824	0.988486927594989	0.988486927594989	0.0	0.0115130724050107	0.688750714694111	0.0866664067778991	0.317441135194137	0.295882048519798	43776.5384615385	0.114162903957253	0.49789490098238	113694	0.989049554066178	0.0109504459338224	0.96776434992172	0.552045369857038	144215.384615385	2175.51128881933	2004.0	"6, 7, 8"
"08005-0002"	39.567887	-104.957193	0.024	0.0387056195652174	0.076	65.3449695697974	56.0	76.8348006943875	17	267705	0.996077772174595	0.996077772174595	0.0	0.00392222782540483	0.902665247193739	0.0161707850058833	0.0711753609383463	0.156871518378487	69647.6666666667	0.0391178638244798	0.507282269662502	107102	0.996265242479132	0.00373475752086796	0.967208828966779	0.576059465199344	224811.111111111	2506.65178391053	2004.0	"6, 7, 8"
"08013-0011"	39.957212	-105.238458	0.027	0.0346943260869565	0.069	65.0619202772725	56.3333333333333	76.8584711872114	18	100363	0.927951535924594	0.927951535924594	0.0	0.0720484640754063	0.897103514243297	0.011388659167223	0.0560166595259209	0.0917017285953262	54840.5	0.143031353294182	0.485567390372946	41920	0.926049618320611	0.0739503816793893	0.963239503816794	0.644988731766512	276425.0	698.515622179711	2004.0	"6, 7, 8"
"08031-0014"	39.751761	-105.030681	0.019	0.0258547934782609	0.067	65.3449695697974	56.0	76.8348006943875	17	650718	0.999388367925891	0.999388367925891	0.0	6.11632074108907E-4	0.703776443866621	0.0571292018969815	0.339223749765644	0.233766263726123	31625.1714285714	0.151790046886824	0.492262393233321	290126	0.999407154133032	5.92845866968145E-4	0.949646015868967	0.584737057967385	170242.857142857	4397.67298619959	2004.0	"6, 7, 8"
"08035-0004"	39.534488	-105.070358	0.035	0.0385292142857143	0.077	65.3449695697974	56.0	76.8348006943875	17	217429	0.983787811193539	0.964816100888106	0.018971710305433	0.016212188806461	0.915038932249148	0.0112266532983181	0.0676358719398056	0.158755132854502	70970.1666666667	0.0288814188014373	0.504008204977257	82656	0.983945509097948	0.0160544909020519	0.970092915214866	0.621071535468423	205550.0	1297.09530047168	2004.0	"6, 7, 8"
"08041-0013"	38.958341	-104.817215	0.028	0.0315594111111111	0.071	66.0669564776545	56.4666666666667	77.6642233956681	15	144751	0.996069111785065	0.996069111785065	0.0	0.00393088821493461	0.872933520321103	0.0327182541053257	0.0754329849189297	0.176219410223535	55873.0	0.0503537423725419	0.494103667677598	55032	0.993912632650094	0.00608736734990551	0.958969326937055	0.625118429529693	178060.0	1493.10966514816	2004.0	"6, 7, 8"
"08041-0016"	38.853097	-104.901289	0.023	0.034325402173913	0.069	66.0669564776545	56.4666666666667	77.6642233956681	15	163525	0.989622381898792	0.9888946644244	7.27717474392295E-4	0.0103776181012078	0.841895734597156	0.040342455282067	0.105916526524996	0.209609526446968	40025.75	0.106128891170822	0.50657086072466	73285	0.989602237838575	0.0103977621614246	0.938964317391008	0.599415799569842	150812.5	962.242086483085	2004.0	"6, 7, 8"
"08059-0002"	39.800333	-105.099973	0.024	0.0261244891304348	0.071	65.3449695697974	56.0	76.8348006943875	17	360645	0.998497137073854	0.998497137073854	0.0	0.00150286292614621	0.821317361948731	0.00912254433029711	0.231488028393573	0.272182036736329	49845.3571428571	0.0851996911630519	0.503897184211621	144437	0.998733011624445	0.00126698837555474	0.973455555017066	0.530351414976921	174900.0	3011.04571277604	2004.0	"6, 7, 8"
"08059-0005"	39.638781	-105.13948	0.017	0.0297921739130435	0.065	65.3449695697974	56.0	76.8348006943875	17	296913	0.976285982762627	0.976285982762627	0.0	0.0237140172373726	0.886731129994308	0.010144385729153	0.126003240006332	0.21603223047217	56997.9090909091	0.0494462700944859	0.505070508869602	119379	0.976369378198846	0.0236306218011543	0.97306896522839	0.534494335594504	185372.727272727	1670.13799762257	2004.0	"6, 7, 8"
"08059-0006"	39.912799	-105.188587	0.03	0.0431623586956522	0.076	65.3449695697974	56.0	76.8348006943875	17	104441	0.978045020633659	0.978045020633659	0.0	0.0219549793663408	0.899799887017551	0.0102162943671547	0.0664681494815254	0.137983400493174	67788.2	0.0751915755683653	0.490181059162589	42608	0.977187382651145	0.0228126173488547	0.965757604205783	0.6397482320348	246560.0	1003.16971497117	2004.0	"6, 7, 8"
"08059-0011"	39.743724	-105.177989	0.028	0.0406226043956044	0.076	65.3449695697974	56.0	76.8348006943875	17	236727	0.986520337773047	0.986520337773047	0.0	0.0134796622269534	0.894840892673839	0.00909064027339509	0.119014730047692	0.247931873479319	47481.875	0.0767575940108424	0.50805780498211	100606	0.987217462179194	0.0127825378208059	0.972427091823549	0.517754926813313	182037.5	2085.49690206882	2004.0	"6, 7, 8"
"08059-0012"	39.726575	-105.246799	0.035	0.0477053152173913	0.081	65.3449695697974	56.0	76.8348006943875	17	39229	0.916898213056667	0.911646995844911	0.00525121721175661	0.0831017869433327	0.924724056182926	0.00820821331158072	0.06204593540493	0.188829787234043	49880.5	0.0772086117297699	0.477350939356089	16446	0.920466982852973	0.0795330171470266	0.961632007783048	0.507872273158394	208600.0	721.764499944956	2004.0	"6, 7, 8"
"08067-7001"	37.13678	-107.62863	0.04	0.0369075842696629	0.064	66.6820275408033	70.75	81.1907103792582	4	4885	0.0	0.0	0.0	1.0	0.66489252814739	0.00122824974411464	0.231115660184237	0.347652347652348	36922.0	0.143271822517106	0.489048106448311	1951	0.0	1.0	0.899538698103537	0.548717948717949	109600.0	22.739212219198	2004.0	"6, 7, 8"
"08069-0007"	40.27813	-105.54564	0.043	0.0485420652173913	0.074	65.6777616953206	56.4117647058824	77.4430604014324	17	401	0.0	0.0	0.0	1.0	0.907730673316708	0.0	0.0199501246882793	0.216138328530259	38333.0	0.122194513715711	0.371571072319202	787	0.0	1.0	0.246505717916137	0.45360824742268	233500.0	5.73883550846644	2004.0	"6, 7, 8"
"08069-1004"	40.57747	-105.07892	0.025	0.0309755543478261	0.071	65.6777616953206	56.4117647058824	77.4430604014324	17	177122	0.956668285136798	0.956668285136798	0.0	0.0433317148632016	0.894581136166032	0.0108569234764738	0.0951152313094929	0.179660398028118	42257.0	0.151615864083844	0.495347839342374	69669	0.95836024630754	0.0416397536924601	0.965034663910778	0.656106376333051	163600.0	884.769895135842	2004.0	"6, 7, 8"
"08083-0101"	37.1984	-108.49046	0.046	0.0492446373626374	0.071	66.6820275408033	70.75	81.1907103792582	4	40	0.0	0.0	0.0	1.0	0.625	0.0	0.0	0.1	61000.0	0.0	0.575	41	0.0	1.0	0.390243902439024	0.625	0.0	0.4811362439861	2004.0	"6, 7, 8"
"08123-0009"	40.386368	-104.73744	0.032	0.0387089239130435	0.071	66.0169916572564	56.0625	77.4544473286958	16	191751	0.936746092588826	0.936746092588826	0.0	0.0632539074111739	0.767145934049888	0.00801560356921216	0.350616163670594	0.244683786287223	35662.8333333333	0.201346669646848	0.50258408039593	69595	0.932351462030318	0.0676485379696817	0.952884546303614	0.634597985403221	121150.0	433.752886946902	2004.0	"6, 7, 8"
"09001-0017"	41.003611	-73.585	0.029	0.0320210114942529	0.085	69.8143458562206	67.1363636363636	78.4494097818302	22	401409	0.967706254717757	0.967706254717757	0.0	0.0322937452822433	0.673806516545469	0.158982484199408	0.202633722711748	0.239678185877134	76963.125	0.0862818313063591	0.517726309076279	158237	0.969905900642707	0.0300940993572932	0.956836896553903	0.506660854517955	472081.25	2854.01311134501	2004.0	"6, 7, 8"
"09001-1123"	41.399167	-73.443056	0.025	0.0295557282608696	0.098	69.5157615421153	66.7916666666667	78.2625024449386	24	122532	0.960557242189795	0.960557242189795	0.0	0.0394427578102047	0.830215780367577	0.0474488296934678	0.109408154604511	0.277277325497375	69857.4	0.0565047094247205	0.511082819181928	46101	0.95928504804668	0.0407149519533199	0.952213617925858	0.4687001685726	212520.0	1246.86412096586	2004.0	"6, 7, 8"
"09001-3007"	41.1525	-73.103056	0.027	0.0354898260869565	0.11	69.6451810018859	66.9130434782609	78.152932607951	23	243830	0.982848706065702	0.982848706065702	0.0	0.0171512939342985	0.649030061928393	0.184825493171472	0.207197637698396	0.299893099849831	43618.9	0.130145795784361	0.518250420374851	97420	0.984079244508315	0.0159207554916855	0.936553069184972	0.478578239568606	138330.0	2668.95622248734	2004.0	"6, 7, 8"
"09001-9003"	41.118333	-73.336667	0.024	0.0298139891304348	0.099	69.6319123740072	66.9545454545455	78.3417022719488	22	173792	1.0	1.0	0.0	0.0	0.836609280058921	0.0847679985269748	0.0932666635978641	0.187814563043336	82154.375	0.0507237958036108	0.518338013257227	69594	1.0	0.0	0.962123171537776	0.419680994055975	402250.0	1972.2157561454	2004.0	"6, 7, 8"
"09003-1003"	41.784722	-72.631667	0.023	0.0280150108695652	0.087	69.1547772469685	65.9354838709677	77.7162409994633	31	1076060	0.989016411724253	0.989016411724253	0.0	0.0109835882757467	0.559781982417337	0.251294537479323	0.200088285039868	0.292700916408901	39444.5094339623	0.18050092928919	0.523136256342583	450640	0.989632522634475	0.0103674773655246	0.92547044203799	0.493379754180514	170622.641509434	2124.99928625271	2004.0	"6, 7, 8"
"09005-0005"	41.821342	-73.297257	0.031	0.0405607717391304	0.099	69.1435150427047	66.2222222222222	77.9016213270718	27	6076	0.0	0.0	0.0	1.0	0.975806451612903	0.00230414746543779	0.0075707702435813	0.260188809578632	59656.5	0.0387277521423863	0.503620803159974	3417	0.0	1.0	0.724904887328066	0.349616471538151	201400.0	46.6549818513081	2004.0	"6, 7, 8"
"09007-0007"	41.552222	-72.63	0.022	0.0339933695652174	0.102	69.4753717553761	66.4814814814815	77.9447340299796	27	112456	0.930497261151028	0.923267766948851	0.00722949420217685	0.069502738848972	0.83185423632354	0.0964732873301558	0.0461158141851035	0.295461666687556	55165.6666666667	0.0663689517057226	0.515650565554528	50117	0.939721052736596	0.0602789472634036	0.946644851048546	0.517231203760302	149833.333333333	858.21791919903	2004.0	"6, 7, 8"
"09009-0027"	41.3014	-72.902871	0.022	0.0277220326086957	0.085	69.5650980284609	66.6538461538462	78.0111318463404	26	1146736	0.989635801091097	0.989635801091097	0.0	0.0103641989089032	0.565454472520266	0.29392030946966	0.117738520461553	0.281840104032961	32294.5777777778	0.173067618386069	0.514751433634245	492319	0.991257700799685	0.00874229920031524	0.910931733286751	0.560179187413177	161235.555555556	3133.0290915121	2004.0	"6, 7, 8"
"09009-3002"	41.260833	-72.55	0.024	0.0340678152173913	0.111	69.5650980284609	66.6538461538462	78.0111318463404	26	37244	0.851600257759639	0.851600257759639	0.0	0.148399742240361	0.963618300934379	0.00397379443668779	0.0253732144774997	0.229643716525654	68501.6666666667	0.0297745984613308	0.516942326280743	16603	0.865747154128772	0.134252845871228	0.858519544660604	0.42465272905851	207066.666666667	545.411510810233	2004.0	"6, 7, 8"
"09011-0008"	41.317222	-72.065	0.022	0.0330659673913043	0.095	69.2005842703239	66.0714285714286	77.731645702822	28	137005	0.922404291814167	0.922404291814167	0.0	0.0775957081858326	0.817459216816904	0.0750775519141637	0.072114156417649	0.310164390945023	51994.375	0.0732127677826389	0.504820991934601	59236	0.92109527989736	0.0789047201026403	0.90715105678979	0.530891767157957	158175.0	1006.53435631575	2004.0	"6, 7, 8"
"09013-1001"	41.976389	-72.388056	0.026	0.0346849195402299	0.085	69.0385296393796	66.2	77.5686181149044	30	45743	0.661172201211114	0.54237806877555	0.118794132435564	0.338827798788886	0.903744835275343	0.047832455239053	0.0460616924993988	0.331991632860041	61622.0	0.0450393083686415	0.45018909997158	16383	0.637917353354087	0.362082646645913	0.956906549472014	0.368565414301206	167275.0	260.457835336001	2004.0	"6, 7, 8"
"10001-0002"	38.986672	-75.5568	0.024	0.0323808586956522	0.078	73.4456451581074	69.75	81.1563263312164	12	47719	0.605356357006643	0.521511347681217	0.0838450093254259	0.394643642993357	0.723192019950125	0.218445482931327	0.0297994509524508	0.319580724021299	41518.8	0.106255545696539	0.520547371068128	18379	0.608194134610153	0.391805865389847	0.943413678654987	0.461618317088644	107340.0	225.496815727556	2004.0	"6, 7, 8"
"10003-1007"	39.5513	-75.732	0.023	0.0251993666666667	0.068	73.3167353859118	69.7692307692308	81.0974784863402	13	127550	0.876440611524892	0.82828694629557	0.0481536652293218	0.123559388475108	0.761520972167777	0.171430811446492	0.040078400627205	0.316636215996752	60605.8	0.0454785619090429	0.507118776950216	47472	0.890630266262218	0.109369733737782	0.955342096393664	0.587405186099841	158180.0	788.759968018201	2004.0	"6, 7, 8"
"10003-1010"	39.817222	-75.563889	0.029	0.0347067608695652	0.094	73.1345487663543	69.7272727272727	80.9274548119199	11	203295	0.963265205735508	0.963265205735508	0.0	0.0367347942644925	0.661978897661034	0.273272830123712	0.057812538429376	0.269212912586144	90156.3333333333	0.113180196253345	0.515708699180993	86124	0.965665784218104	0.0343342157818959	0.927685662533092	0.440334935416041	265553.4	1776.44478085743	2004.0	"6, 7, 8"
"10003-1013"	39.773889	-75.496389	0.026	0.031081097826087	0.094	73.1345487663543	69.7272727272727	80.9274548119199	11	218210	0.976669263553458	0.976669263553458	0.0	0.0233307364465423	0.667962054901242	0.266413088309427	0.059309839145777	0.294655825381097	73495.7142857143	0.117134373653547	0.520865221575546	93412	0.978043506187642	0.0219564938123582	0.927054339913502	0.438058615672417	223728.642857143	1841.95255562581	2004.0	"6, 7, 8"
"10005-1002"	38.6539	-75.6106	0.022	0.0349521477272727	0.08	73.1652591398721	69.5454545454545	80.8414864324732	11	28716	0.478200306449366	0.0	0.478200306449366	0.521799693550634	0.695500766123415	0.249338347959326	0.0424502019779914	0.375375214408233	33224.3333333333	0.167145033840048	0.522600640757766	11612	0.507492249397175	0.492507750602825	0.926369273165691	0.422794459421772	96366.6666666667	194.954062505311	2004.0	"6, 7, 8"
"10005-1003"	38.7791	-75.16323	0.028	0.0382900777777778	0.087	73.3152509135875	69.7272727272727	81.1181662743705	11	24080	0.644435215946844	0.0	0.644435215946844	0.355564784053156	0.903446843853821	0.0644933554817276	0.0186046511627907	0.309792253888715	42832.0	0.0842625443487076	0.524916943521595	22362	0.704722296753421	0.295277703246579	0.502996154190144	0.482307965860597	189800.0	345.957986250171	2004.0	"6, 7, 8"
"11001-0025"	38.583226	-77.1219	0.023	0.0312314782608696	0.093	72.2759164201637	68.5	79.807156814851	10	32042	0.519724112102865	0.276605705012172	0.243118407090693	0.480275887897135	0.699300917545721	0.254447287934586	0.0136695587042007	0.342008832096213	60202.8	0.0652062351658221	0.512858123712627	11939	0.543261579696792	0.456738420303208	0.946059133930815	0.401239486498451	149540.0	212.737936488867	2004.0	"6, 7, 8"
"11001-0041"	38.895572	-76.958072	0.018	0.0269257282608696	0.083	72.2098364353266	68.4545454545455	79.7357552071768	11	5247806	0.99995178937636	0.99995178937636	0.0	4.82106236396696E-5	0.26200454056419	0.645920409405378	0.0691033548115155	0.215809715794922	40856.183908046	0.200888959890639	0.520259514166492	2541831	0.999965379287608	3.46207123919726E-5	0.896615471288217	0.53779324234493	178463.984674329	7528.86965478283	2004.0	"6, 7, 8"
"11001-0043"	38.921847	-77.013178	0.02	0.0311703043478261	0.101	72.2098364353266	68.4545454545455	79.7357552071768	11	5450708	0.999953584011471	0.999953584011471	0.0	4.64159885284627E-5	0.298728715609055	0.603552052320543	0.075105655999184	0.202966128491868	42564.5457875458	0.195430650416766	0.519913376390737	2650591	0.999966799857088	3.32001429115243E-5	0.89993891928253	0.539831137307839	189945.421245421	7642.86537414134	2004.0	"6, 7, 8"
"12011-0031"	26.272	-80.295	0.013	0.0134384456521739	0.049	79.9766973258427	82.0	88.247191011236	1	221875	0.998255774647887	0.998255774647887	0.0	0.00174422535211268	0.831148169014085	0.0815188732394366	0.145663098591549	0.286553529112788	60020.3333333333	0.0738606433800156	0.525449014084507	91632	0.998963244281474	0.00103675571852628	0.93923520167627	0.584960029745306	168133.333333333	4246.44838518733	2004.0	"6, 7, 8"
"12011-2003"	26.292025	-80.09647	0.011	0.0130002105263158	0.04	79.9766973258427	82.0	88.247191011236	1	441471	1.0	1.0	0.0	0.0	0.797094259872109	0.126739921761565	0.124515540092101	0.27336893162832	44035.8666666667	0.110738712352372	0.52079525042415	235990	1.0	0.0	0.834480274587906	0.518882439864113	149340.0	4184.29082841607	2004.0	"6, 7, 8"
"12011-8002"	26.087	-80.111	0.012	0.0152259782608696	0.047	79.9766973258427	82.0	88.247191011236	1	372068	1.0	1.0	0.0	0.0	0.512500403152112	0.407807175032521	0.106246707591085	0.28513784833168	38754.0	0.212051650717111	0.494603137060967	179896	1.0	0.0	0.858746164450571	0.565452956597728	198235.714285714	4973.61716588385	2004.0	"6, 7, 8"
"12021-0004"	26.27	-81.711	0.017	0.019440847826087	0.063	79.9766973258427	82.0	88.247191011236	1	68515	0.986586878785667	0.986586878785667	0.0	0.0134131212143326	0.888944026855433	0.0370283879442458	0.157790264905495	0.25671393166213	55514.5	0.0755765941131363	0.508574764650077	33852	0.984816259009807	0.0151837409901926	0.801311591634172	0.679643146796431	194200.0	1122.76178501715	2004.0	"6, 7, 8"
"12086-0027"	25.733378	-80.161806	0.018	0.0211695434782609	0.049	79.9766973258427	82.0	88.247191011236	1	313086	1.0	0.966421366653252	0.0335786333467482	0.0	0.834626907622826	0.0728074714295753	0.664411695189181	0.180116963999392	45211.3333333333	0.237052479575376	0.496355633915282	170446	1.0	0.0	0.832926557384744	0.613493086518888	245733.333333333	9948.38465210233	2004.0	"6, 7, 8"
"12086-0029"	25.586384	-80.326811	0.015	0.0164166956521739	0.045	79.9766973258427	82.0	88.247191011236	1	230503	0.992733283297831	0.988555463486375	0.00417781981145582	0.00726671670216873	0.683531233866804	0.212413721296469	0.40592530249064	0.213568221070812	57271.375	0.119219923364905	0.516487854821846	78082	0.99332752747112	0.0066724725288799	0.960823237109705	0.491742532290098	168562.5	2874.43136676938	2004.0	"6, 7, 8"
"12099-0020"	26.59123	-80.060867	0.018	0.0156249523809524	0.052	79.9766973258427	82.0	88.247191011236	1	313766	1.0	1.0	0.0	0.0	0.766045396888127	0.126820624286889	0.218204011906963	0.292599765418292	38816.4545454545	0.110231619903122	0.504197395511305	144041	1.0	0.0	0.876340764088003	0.531343827488137	94590.9090909091	3654.17609221014	2004.0	"6, 7, 8"
"12099-2004"	26.466	-80.075	0.016	0.0175405737704918	0.047	79.9766973258427	82.0	88.247191011236	1	216535	0.9954464636202	0.9954464636202	0.0	0.00455353637980003	0.792860276629644	0.158362389452052	0.0667651880758307	0.288345489846251	44222.2	0.0874715197486662	0.534006049830281	122962	0.997137326979067	0.0028626730209333	0.824498625591646	0.463790416444734	154300.0	2616.93623733438	2004.0	"6, 7, 8"
"13021-0012"	32.805408	-83.543521	0.026	0.028282597826087	0.091	75.555340057971	78.0	85.3514492753623	3	64236	0.75311351889906	0.75311351889906	0.0	0.24688648110094	0.375599352388069	0.602138987483654	0.0110685596861573	0.360997112023104	27861.5	0.234833948339483	0.553630363036304	27355	0.773021385487114	0.226978614512886	0.876000731127765	0.446980762008096	62450.0	242.738432381649	2004.0	"6, 7, 8"
"13055-0001"	34.474293	-85.408003	0.028	0.0240103804347826	0.071	74.0430170434783	75.25	82.9673913043478	4	16228	0.474858269657382	0.0	0.474858269657382	0.525141730342618	0.827027360118314	0.152206063593789	0.0123859995070249	0.342993835679455	29775.0	0.160297459202644	0.475166379097856	6492	0.442544670363524	0.557455329636476	0.903727664818238	0.404806545082666	60400.0	88.7275889714236	2004.0	"6, 7, 8"
"13059-0002"	33.918067	-83.344495	0.023	0.0307370434782609	0.095	75.555340057971	78.0	85.3514492753623	3	212910	0.929063923723639	0.929063923723639	0.0	0.0709360762763609	0.705546944718426	0.221285989385186	0.0420318444413132	0.196683923863046	22600.6666666667	0.292863277404219	0.5111784322014	88166	0.92798811333167	0.0720118866683302	0.944763287435066	0.688652516327315	87411.1111111111	887.814156077205	2004.0	"6, 7, 8"
"13067-0003"	34.015482	-84.607407	0.025	0.027787347826087	0.079	74.2239266413043	75.8	83.4934782608696	5	385621	0.985239393082846	0.985239393082846	0.0	0.0147606069171544	0.808389584592125	0.111135026360079	0.0633290199444532	0.221904505869606	61522.4	0.0527510903353613	0.502625635014691	145482	0.985297150162907	0.0147028498370932	0.956833147743363	0.611298688237238	140640.0	1487.64455201169	2004.0	"6, 7, 8"
"13077-0002"	33.40404	-84.745988	0.023	0.0301518405797101	0.098	75.1798064673913	77.5	85.2173913043478	4	190552	0.655726520844704	0.294943112641169	0.360783408203535	0.344273479155296	0.763104034594231	0.200034636214787	0.0341166715647172	0.300449430776094	57443.1666666667	0.0861145600750305	0.508937192997187	70855	0.661661138945734	0.338338861054266	0.949460165125961	0.552635490679906	129450.0	268.512617214078	2004.0	"6, 7, 8"
